id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,timezone
26511,VELR,medium_airport,Lilabari North Lakhimpur Airport,27.2955,94.097603,330.0,AS,IN,IN-AS,Lilabari,yes,VELR,IXI,,,https://en.wikipedia.org/wiki/Lilabari_Airport,,Asia/Kolkata
31799,VEMH,small_airport,Malda Airport,25.01018,88.126917,79.0,AS,IN,IN-WB,Malda,no,VEMH,LDA,,,https://en.wikipedia.org/wiki/Malda_Airport,English Bazar,Asia/Kolkata
26512,VEMN,medium_airport,Dibrugarh Airport,27.4839000702,95.0168991089,362.0,AS,IN,IN-AS,Dibrugarh,yes,VEMN,DIB,,,https://en.wikipedia.org/wiki/Dibrugarh_Airport,Mohanbari Air Force Station,Asia/Kolkata
26513,VEMR,medium_airport,Dimapur Airport,25.8838996887,93.7711029053,487.0,AS,IN,IN-NL,Dimapur,yes,VEMR,DMU,,,https://en.wikipedia.org/wiki/Dimapur_Airport,,Asia/Kolkata
26514,VEMZ,medium_airport,Muzaffarpur Airport,26.119101,85.313698,174.0,AS,IN,IN-BR,Muzaffarpur,no,VEMZ,MZU,,,,,Asia/Kolkata
31692,VEPG,small_airport,Pasighat Airport,28.064786,95.336952,477.0,AS,IN,IN-AR,Pasighat,no,VEPG,IXT,,,https://en.wikipedia.org/wiki/Pasighat_Airport,,Asia/Kolkata
26517,VEPT,medium_airport,Jay Prakash Narayan Airport,25.591299,85.087997,170.0,AS,IN,IN-BR,Patna,yes,VEPT,PAT,,http://airportsindia.org.in/allAirports/patna_techinfo.jsp,https://en.wikipedia.org/wiki/Jay_Prakash_Narayan_Airport,Lok Nayah Jayprakash,Asia/Kolkata
26519,VERC,medium_airport,Birsa Munda Airport,23.314300537100003,85.3217010498,2148.0,AS,IN,IN-JH,Ranchi,yes,VERC,IXR,,http://airportsindia.org.in/allAirports/ranchi.jsp,https://en.wikipedia.org/wiki/Birsa_Munda_Airport,,Asia/Kolkata
26520,VERK,medium_airport,Rourkela Airport,22.256571,84.815193,659.0,AS,IN,IN-OR,Rourkela,no,VERK,RRK,,,https://en.wikipedia.org/wiki/Rourkela_Airport,,Asia/Kolkata
30356,VERU,small_airport,Rupsi Airport,26.141867,89.907892,131.0,AS,IN,IN-AS,Rupsi,no,VERU,RUP,,,,,Asia/Kolkata
26521,VETZ,medium_airport,Tezpur Airport,26.7091007232666,92.78469848632812,240.0,AS,IN,IN-AS,,yes,VETZ,TEZ,,,https://en.wikipedia.org/wiki/Tezpur_Airport,"Salonibari Airport, Tezpur Air Force Station",Asia/Kolkata
26523,VEVZ,medium_airport,Visakhapatnam Airport,17.723506,83.227729,15.0,AS,IN,IN-AP,Visakhapatnam,yes,VOVZ,VTZ,,http://www.vizagairport.in/,https://en.wikipedia.org/wiki/Visakhapatnam_Airport,"VEVZ, Visakhapatnam, Vizag",Asia/Kolkata
26524,VEZO,medium_airport,Ziro Airport,27.588301,93.828102,5403.0,AS,IN,IN-AR,Ziro,no,VEZO,ZER,,,https://en.wikipedia.org/wiki/Zero_Airport,,Asia/Kolkata
26525,VGBR,medium_airport,Barisal Airport,22.801000595092773,90.30120086669922,23.0,AS,BD,BD-1,Barisal,yes,VGBR,BZL,,,https://en.wikipedia.org/wiki/Barisal_Airport,,Asia/Dhaka
26526,VGCB,medium_airport,Cox's Bazar Airport,21.45219993591309,91.96389770507812,12.0,AS,BD,BD-2,Cox's Bazar,yes,VGCB,CXB,,,https://en.wikipedia.org/wiki/Cox's_Bazar_Airport,,Asia/Dhaka
30832,VGCM,small_airport,Comilla Airport,23.43720054626465,91.189697265625,25.0,AS,BD,BD-2,Comilla,no,VGCM,CLA,,,,,Asia/Dhaka
26527,VGEG,medium_airport,Shah Amanat International Airport,22.249599,91.813301,12.0,AS,BD,BD-2,Chattogram (Chittagong),yes,VGEG,CGP,,,https://en.wikipedia.org/wiki/Shah_Amanat_International_Airport,M.A. Hannan International Airport,Asia/Dhaka
26528,VGIS,medium_airport,Ishurdi Airport,24.15250015258789,89.04940032958984,45.0,AS,BD,BD-5,Ishurdi,no,VGIS,IRD,,,,,Asia/Dhaka
26529,VGJR,medium_airport,Jessore Airport,23.1838,89.160797,20.0,AS,BD,BD-4,Jashore (Jessore),yes,VGJR,JSR,,,https://en.wikipedia.org/wiki/Jessore_Airport,,Asia/Dhaka
26530,VGRJ,medium_airport,Shah Mokhdum Airport,24.43720054626465,88.61650085449219,64.0,AS,BD,BD-5,Rajshahi,yes,VGRJ,RJH,,,https://en.wikipedia.org/wiki/Shah_Makhdum_Airport,,Asia/Dhaka
26531,VGSD,medium_airport,Saidpur Airport,25.75919914245605,88.90889739990234,125.0,AS,BD,BD-5,Saidpur,yes,VGSD,SPD,,,https://en.wikipedia.org/wiki/Saidpur_Airport,,Asia/Dhaka
32455,VGSG,small_airport,Thakurgaon Airport,26.01639938354492,88.40360260009766,176.0,AS,BD,BD-5,Thakurgaon,no,VGSG,TKR,,,,,Asia/Dhaka
32744,VGSH,small_airport,Shamshernagar Airport,24.398333,91.916944,56.0,AS,BD,BD-6,Shamshernagar,no,VGSH,ZHM,,,https://en.wikipedia.org/wiki/Shamshernagar_STOLport,,Asia/Dhaka
26532,VGSY,medium_airport,Osmany International Airport,24.963832,91.864843,50.0,AS,BD,BD-6,Sylhet,yes,VGSY,ZYL,,,https://en.wikipedia.org/wiki/Osmani_International_Airport,,Asia/Dhaka
26534,VGZR,large_airport,Hazrat Shahjalal International Airport,23.843347,90.397783,30.0,AS,BD,BD-3,Dhaka,yes,VGHS,DAC,,,https://en.wikipedia.org/wiki/Shahjalal_International_Airport,"VGZR, Zia International Airport, Dacca International Airport, Hazrat Shahjalal International Airport",Asia/Dhaka
26535,VHHH,large_airport,Hong Kong International Airport,22.308901,113.915001,28.0,AS,HK,HK-NT,Islands,yes,VHHH,HKG,,http://www.hongkongairport.com/,https://en.wikipedia.org/wiki/Hong_Kong_International_Airport,"Chek Lap Kok Airport, 赤鱲角機場",Asia/Hong_Kong
26537,VIAG,medium_airport,Agra Airport / Agra Air Force Station,27.157683,77.960942,551.0,AS,IN,IN-UP,Agra,yes,VIAG,AGR,,,https://en.wikipedia.org/wiki/Agra_Airport,"Kheria Airport, Pandit Deen Dayal Upadhyay Airport, RAF Agra",Asia/Kolkata
26538,VIAL,medium_airport,Prayagraj Airport,25.4401,81.733902,322.0,AS,IN,IN-UP,Allahabad,yes,VEAB,IXD,VEAB,https://www.aai.aero/en/node/75695,https://en.wikipedia.org/wiki/Prayagraj_Airport,"VIAL, Allahabad Bamrauli Airport, Bamrauli Air Force Station",Asia/Kolkata
26540,VIAR,medium_airport,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,756.0,AS,IN,IN-PB,Amritsar,yes,VIAR,ATQ,,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp,https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport,Amritsar Air Force Station,Asia/Kolkata
26542,VIAX,small_airport,Adampur Airport,31.4338,75.758797,775.0,AS,IN,IN-PB,Adampur,yes,VIAX,AIP,,,https://en.wikipedia.org/wiki/Adampur_Air_Force_Base,Adampur Air Force Station,Asia/Kolkata
26543,VIBK,medium_airport,Nal Airport,28.070600509643555,73.20719909667969,750.0,AS,IN,IN-RJ,Bikaner,no,VIBK,BKB,,,,Nal Air Force Station,Asia/Kolkata
26545,VIBN,medium_airport,Lal Bahadur Shastri Airport,25.452129,82.861805,266.0,AS,IN,IN-UP,Varanasi,yes,VEBN,VNS,,https://www.aai.aero/en/airports/varanasi,https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport,"VIBN, Babatpur Airport, Varanasi Airport",Asia/Kolkata
26546,VIBR,medium_airport,Kullu Manali Airport,31.876699,77.154404,3573.0,AS,IN,IN-HP,Bhuntar,no,VIBR,KUU,,,,,Asia/Kolkata
26547,VIBT,medium_airport,Bhatinda Air Force Station,30.270099639892575,74.75579833984375,662.0,AS,IN,IN-PB,,no,VIBT,BUP,,,,,Asia/Kolkata
26549,VIBY,medium_airport,Bareilly Air Force Station,28.4221000671,79.45079803470001,580.0,AS,IN,IN-UP,Bareilly,no,VIBY,BEK,,,https://en.wikipedia.org/wiki/Trishul_Air-base,Trishul Air Base,Asia/Kolkata
26550,VICG,medium_airport,Chandigarh International Airport,30.6735,76.788498,1012.0,AS,IN,IN-CH,Chandigarh,yes,VICG,IXC,,,https://en.wikipedia.org/wiki/Chandigarh_Airport,Chandigarh Air Force Station,Asia/Kolkata
26551,VICX,medium_airport,Kanpur Airport,26.404301,80.410103,410.0,AS,IN,IN-UP,Kanpur,yes,VEKA,KNU,VEKA,,https://en.wikipedia.org/wiki/Kanpur_Airport,"VICX, Ganesh Shankar Vidyarthi Airport, Chakeri Air Force Station",Asia/Kolkata
26554,VIDN,medium_airport,Dehradun Jolly Grant Airport,30.189243,78.176651,1831.0,AS,IN,IN-UT,Dehradun (Jauligrant),yes,VIDN,DED,,http://aai.aero/allAirports/dehradun_generalinfo.jsp,https://en.wikipedia.org/wiki/Jolly_Grant_Airport,"Jauligrant, Jolly Grant",Asia/Kolkata
26555,VIDP,large_airport,Indira Gandhi International Airport,28.55563,77.09519,777.0,AS,IN,IN-DL,New Delhi,yes,VIDP,DEL,,http://www.newdelhiairport.in/,https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,Palam Air Force Station,Asia/Kolkata
26557,VIGG,medium_airport,Kangra Airport,32.164902,76.263018,2525.0,AS,IN,IN-HP,Kangra,yes,VIGG,DHM,,https://www.aai.aero/en/airports/kangra-gaggal,https://en.wikipedia.org/wiki/Kangra_Airport,"Dharamshala, Gaggal",Asia/Kolkata
26558,VIGR,medium_airport,Gwalior Airport,26.29330062866211,78.22779846191406,617.0,AS,IN,IN-MP,Gwalior,yes,VIGR,GWL,,,https://en.wikipedia.org/wiki/Gwalior_Airport,Maharajpur Air Force Station,Asia/Kolkata
26559,VIHR,medium_airport,Hisar Airport,29.179399,75.755302,700.0,AS,IN,IN-HR,,no,VIHR,HSS,,,,,Asia/Kolkata
26562,VIJO,medium_airport,Jodhpur Airport,26.251100540161133,73.04889678955078,717.0,AS,IN,IN-RJ,Jodhpur,yes,VIJO,JDH,,,https://en.wikipedia.org/wiki/Jodhpur_Airport,Jodhpur Air Force Station,Asia/Kolkata
26563,VIJP,medium_airport,Jaipur International Airport,26.8242,75.812202,1263.0,AS,IN,IN-RJ,Jaipur,yes,VIJP,JAI,,https://www.jaipurairport.com/,https://en.wikipedia.org/wiki/Jaipur_International_Airport,,Asia/Kolkata
26564,VIJR,medium_airport,Jaisalmer Airport,26.88870048522949,70.86499786376953,751.0,AS,IN,IN-RJ,,no,VIJR,JSA,,,https://en.wikipedia.org/wiki/Jaisalmer_Airport,Jaisalmer Air Force Station,Asia/Kolkata
26565,VIJU,medium_airport,Jammu Airport,32.688849,74.838152,996.0,AS,IN,IN-JK,Jammu,yes,VIJU,IXJ,,,https://en.wikipedia.org/wiki/Jammu_Airport,Satwari Airport,Asia/Kolkata
327453,VIKG,medium_airport,Kishangarh Airport Ajmer,26.591007,74.812956,,AS,IN,IN-RJ,Ajmer (Kishangarh),yes,VIKG,KQH,,,https://en.wikipedia.org/wiki/Kishangarh_Airport,,Asia/Kolkata
26567,VIKO,medium_airport,Kota Airport,25.160200119,75.84559631350001,896.0,AS,IN,IN-RJ,Kota,no,VIKO,KTU,,,https://en.wikipedia.org/wiki/Kota_Airport,,Asia/Kolkata
26568,VILD,medium_airport,Ludhiana Airport,30.854700088500977,75.95259857177734,834.0,AS,IN,IN-PB,,no,VILD,LUH,,,https://en.wikipedia.org/wiki/Sahnewal_Airport,,Asia/Kolkata
26569,VILH,medium_airport,Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,10682.0,AS,IN,IN-LA,Leh,yes,VILH,IXL,,http://airportsindia.org.in/allAirports/leh_generalinfo.jsp,https://en.wikipedia.org/wiki/Leh_Kushok_Bakula_Rimpochee_Airport,Leh Air Force Station,Asia/Kolkata
26570,VILK,medium_airport,Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,410.0,AS,IN,IN-UP,Lucknow,yes,VILK,LKO,,http://aai.aero/allAirports/lucknow_generalinfo.jsp,https://en.wikipedia.org/wiki/Amausi_Airport,Amausi International Airport,Asia/Kolkata
26571,VIPK,medium_airport,Pathankot Airport,32.233611,75.634444,1017.0,AS,IN,IN-PB,Pathankot,yes,VIPK,IXP,,,https://en.wikipedia.org/wiki/Pathankot_Airport,,Asia/Kolkata
26573,VIPT,medium_airport,Pantnagar Airport,29.0334,79.473701,769.0,AS,IN,IN-UP,Pantnagar,yes,VIPT,PGH,,,,Panthnagar,Asia/Kolkata
26576,VISM,small_airport,Shimla Airport,31.0818,77.068001,5072.0,AS,IN,IN-HP,Jubbarhatti,no,VISM,SLV,,,https://en.wikipedia.org/wiki/Shimla_Airport,,Asia/Kolkata
26578,VISR,medium_airport,Sheikh ul Alam International Airport,33.987099,74.7742,5429.0,AS,IN,IN-JK,Srinagar,yes,VISR,SXR,,,https://en.wikipedia.org/wiki/Srinagar_Airport,Srinagar Air Force Station,Asia/Kolkata
26579,VIST,small_airport,Satna Airport,24.56262,80.852927,1060.0,AS,IN,IN-MP,,yes,VEST,TNI,,https://www.aai.aero/en/airports/satna,https://en.wikipedia.org/wiki/Satna_Airport,VIST,Asia/Kolkata
307240,VIV,small_airport,Vivigani Airfield,-9.30333333333,150.318888889,117.0,OC,PG,PG-MBA,Vivigani,no,,VIV,VIV,,https://en.wikipedia.org/wiki/Vivigani_Airfield,,Pacific/Port_Moresby
316948,VJQ,small_airport,Gurue Airport,-15.5062,36.9904,2248.0,AF,MZ,MZ-Q,Gurue,no,,VJQ,,,,,Africa/Maputo
30647,VLAP,small_airport,Attopeu Airport,14.793056,107.045278,344.0,AS,LA,LA-AT,Attopeu,no,VLAP,AOU,,,https://en.wikipedia.org/wiki/Attapeu_International_Airport,,Asia/Vientiane
26582,VLHS,small_airport,Ban Huoeisay Airport,20.2572994232,100.43699646,1380.0,AS,LA,LA-BK,Huay Xai,yes,VLHS,HOE,,,https://en.wikipedia.org/wiki/Ban_Huoeisay_Airport,"Ban Houayxay, Ban Houei Sai, Ban Huay Xai, ສະໜາມບິນບໍ່ແກ້ວ,",Asia/Vientiane
26583,VLLB,medium_airport,Luang Phabang International Airport,19.897300720214844,102.16100311279295,955.0,AS,LA,LA-LP,Luang Phabang,yes,VLLB,LPQ,,,https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport,,Asia/Vientiane
31868,VLLN,small_airport,Luang Namtha Airport,20.966999,101.400002,1968.0,AS,LA,LA-LM,Luang Namtha,yes,VLLN,LXG,,,https://en.wikipedia.org/wiki/Louang_Namtha_Airport,,Asia/Vientiane
32582,VLOS,small_airport,Oudomsay Airport,20.68269920349121,101.99400329589844,1804.0,AS,LA,LA-OU,Oudomsay,yes,VLOS,ODY,,,https://en.wikipedia.org/wiki/Oudomsay_Airport,,Asia/Vientiane
26584,VLPS,medium_airport,Pakse International Airport,15.132100105285645,105.78099822998048,351.0,AS,LA,LA-CH,Pakse,yes,VLPS,PKZ,,,https://en.wikipedia.org/wiki/Pakse_Airport,,Asia/Vientiane
32741,VLSB,small_airport,Sayaboury Airport,19.2436,101.7093,962.0,AS,LA,LA-XA,Sainyabuli,yes,VLSB,ZBY,,,https://en.wikipedia.org/wiki/Sayaboury_Airport,,Asia/Vientiane
26586,VLSK,medium_airport,Savannakhet Airport,16.55660057067871,104.76000213623048,509.0,AS,LA,LA-SV,,no,VLSK,ZVK,,,https://en.wikipedia.org/wiki/Savannakhet_Airport,,Asia/Vientiane
26587,VLSN,medium_airport,Sam Neua Airport,20.418399810791016,104.06700134277344,3281.0,AS,LA,LA-HO,,no,VLSN,NEU,,,,,Asia/Vientiane
32585,VLSV,small_airport,Saravane Airport,15.7094392077,106.410698891,574.0,AS,LA,LA-SL,Saravane,no,VLSV,VNA,,,,,Asia/Vientiane
32445,VLTK,small_airport,Thakhek Airport,17.377917,104.857378,449.0,AS,LA,LA-KH,Thakhek,no,VLTK,THK,,,,,Asia/Vientiane
26588,VLVT,medium_airport,Wattay International Airport,17.988300323500003,102.56300354,564.0,AS,LA,LA-VT,Vientiane,yes,VLVT,VTE,,http://www.vientianeairport.com/,https://en.wikipedia.org/wiki/Wattay_International_Airport,,Asia/Vientiane
32703,VLXK,small_airport,Xieng Khouang Airport,19.450001,103.157997,3445.0,AS,LA,LA-XI,Xieng Khouang,yes,VLXK,XKH,,,https://en.wikipedia.org/wiki/Xieng_Khouang_Airport,,Asia/Vientiane
317828,VLXL,small_airport,Xienglom Airport,19.6203,100.815332,1830.0,AS,LA,LA-BK,Xienglom,no,VLXL,XIE,,,https://pl.wikipedia.org/wiki/Port_lotniczy_Xienglom,,Asia/Vientiane
41567,VMI,medium_airport,Aeropuerto Nacional Dr. Juan Plate,-22.160073,-57.943633,280.0,SA,PY,PY-1,Puerto Vallemi,no,,VMI,,,https://en.wikipedia.org/wiki/Dr._Juan_Plate_Airport,,America/Asuncion
26589,VMMC,large_airport,Macau International Airport,22.149599,113.592003,20.0,AS,MO,MO-CAR,Nossa Senhora do Carmo,yes,VMMC,MFM,,http://www.macau-airport.gov.mo/en/index.php,https://en.wikipedia.org/wiki/Macau_International_Airport,澳門國際機場,Asia/Macau
35144,VN-0001,medium_airport,Dong Hoi Airport,17.515,106.590556,59.0,AS,VN,VN-NC,Dong Hoi,yes,VVDH,VDH,,,https://en.wikipedia.org/wiki/Dong_Hoi_Airport,,Asia/Bangkok
30760,VNBG,small_airport,Bajhang Airport,29.53899955749512,81.1854019165039,4100.0,AS,NP,NP-P7,Bajhang,no,VNBG,BJH,,,,,Asia/Kathmandu
30706,VNBJ,small_airport,Bhojpur Airport,27.14739990234375,87.05079650878906,4000.0,AS,NP,NP-P1,Bhojpur,no,VNBJ,BHP,,,,,Asia/Kathmandu
30701,VNBL,small_airport,Baglung Airport,28.212799072265625,83.66629791259766,3320.0,AS,NP,NP-P4,Baglung,no,VNBL,BGL,,,,,Asia/Kathmandu
30707,VNBP,small_airport,Bharatpur Airport,27.678101,84.429398,600.0,AS,NP,NP-P3,Bharatpur,yes,VNBP,BHR,,,https://en.wikipedia.org/wiki/Bharatpur_Airport,,Asia/Kathmandu
30761,VNBR,small_airport,Bajura Airport,29.50200080871582,81.66899871826172,4300.0,AS,NP,NP-P7,Bajura,no,VNBR,BJU,,,,,Asia/Kathmandu
30753,VNBT,small_airport,Baitadi Airport,29.463421,80.548968,4200.0,AS,NP,NP-P7,Baitadi,no,VNBT,BIT,,,,,Asia/Kathmandu
26593,VNBW,medium_airport,Gautam Buddha International Airport,27.505328,83.412594,358.0,AS,NP,NP-P5,Siddharthanagar (Bhairahawa),yes,VNBW,BWA,,,https://en.wikipedia.org/wiki/Gautam_Buddha_Airport,Bhairahawa Airport,Asia/Kathmandu
26594,VNCG,small_airport,Bhadrapur Airport,26.5708007812,88.07959747310001,300.0,AS,NP,NP-P1,Bhadrapur,yes,VNCG,BDP,,,https://en.wikipedia.org/wiki/Bhadrapur_Airport,Chandragadhi Airport,Asia/Kathmandu
30931,VNDG,small_airport,Tulsipur Airport,28.111099243164062,82.29419708251953,2100.0,AS,NP,NP-P5,Dang,no,VNDG,DNP,,,,,Asia/Kathmandu
30913,VNDH,small_airport,Dhangarhi Airport,28.755283,80.583398,690.0,AS,NP,NP-P7,Dhangarhi,no,VNDH,DHI,,,https://en.wikipedia.org/wiki/Dhangadhi_Airport,,Asia/Kathmandu
30875,VNDL,small_airport,Darchula Airport,29.6692008972168,80.54840087890625,2132.0,AS,NP,NP-P7,Darchula,no,VNDL,DAP,,,,,Asia/Kathmandu
30936,VNDP,small_airport,Dolpa Airport,28.985659,82.818703,8200.0,AS,NP,NP-P6,Dolpa,yes,VNDP,DOP,,,https://en.wikipedia.org/wiki/Dolpa_Airport,,Asia/Kathmandu
32301,VNDT,small_airport,Silgadi Doti Airport,29.262226,80.935968,2100.0,AS,NP,NP-P7,Silgadi Doti,yes,VNDT,SIH,,,https://en.wikipedia.org/wiki/Doti_Airport,,Asia/Kathmandu
31532,VNGK,small_airport,Palungtar Airport,28.0385,84.4664,1500.0,AS,NP,NP-P4,Gorkha,no,VNGK,GKH,,,,Gorkha Airport,Asia/Kathmandu
31703,VNJI,small_airport,Jiri Airport,27.626313,86.230581,6000.0,AS,NP,NP-P3,Jiri,no,VNJI,JIR,,,,,Asia/Kathmandu
31712,VNJL,small_airport,Jumla Airport,29.2742,82.193298,7700.0,AS,NP,NP-P6,Jumla,yes,VNJL,JUM,,,https://en.wikipedia.org/wiki/Jumla_Airport,,Asia/Kathmandu
26595,VNJP,medium_airport,Janakpur Airport,26.708799,85.922401,256.0,AS,NP,NP-P2,Janakpur,yes,VNJP,JKR,,,https://en.wikipedia.org/wiki/Janakpur_Airport,,Asia/Kathmandu
308298,VNJS,small_airport,Jomsom Airport,28.780426,83.723,8976.0,AS,NP,NP-P4,Jomsom,yes,VNJS,JMO,,,https://en.wikipedia.org/wiki/Jomsom_Airport,Jomosom,Asia/Kathmandu
26596,VNKT,large_airport,Tribhuvan International Airport,27.6966,85.3591,4390.0,AS,NP,NP-P3,Kathmandu,yes,VNKT,KTM,,http://www.tiairport.com.np/index.php,https://en.wikipedia.org/wiki/Tribhuvan_International_Airport,gaucharan,Asia/Kathmandu
31802,VNLD,small_airport,Lamidanda Airport,27.25309944152832,86.66999816894531,4100.0,AS,NP,NP-P1,Lamidanda,no,VNLD,LDN,,,,,Asia/Kathmandu
28150,VNLK,small_airport,Lukla Airport,27.686899185180664,86.72969818115234,9380.0,AS,NP,NP-P1,Lukla,yes,VNLK,LUA,,,,"Mount Everest, Tenzing Norgay, Sir Edmund Hillary",Asia/Kathmandu
31856,VNLT,small_airport,Langtang Airport,28.200000762939453,85.58300018310547,12000.0,AS,NP,NP-P3,Langtang,no,VNLT,LTG,,,,,Asia/Kathmandu
30106,VNMA,small_airport,Manang Airport,28.641399,84.089203,11001.0,AS,NP,NP-P4,Ngawal,no,VNMA,NGX,,,https://en.wikipedia.org/wiki/Manang_Airport,,Asia/Kathmandu
31892,VNMG,small_airport,Meghauli Airport,27.5774,84.22875,600.0,AS,NP,NP-P3,Meghauli,yes,VNMG,MEY,,,https://en.wikipedia.org/wiki/Meghauli_Airport,,Asia/Kathmandu
32706,VNMN,small_airport,Mahendranagar Airport,28.96319961547852,80.14790344238281,650.0,AS,NP,NP-P7,Mahendranagar,no,VNMN,XMG,,,,,Asia/Kathmandu
26597,VNNG,medium_airport,Nepalgunj Airport,28.1036,81.667,540.0,AS,NP,NP-P5,Nepalgunj,yes,VNNG,KEP,,,https://en.wikipedia.org/wiki/Nepalgunj_Airport,,Asia/Kathmandu
26598,VNPK,medium_airport,Pokhara Airport,28.200899124145508,83.98210144042969,2712.0,AS,NP,NP-P4,Pokhara,yes,VNPK,PKR,,,https://en.wikipedia.org/wiki/Pokhara_Airport,,Asia/Kathmandu
32172,VNPL,small_airport,Phaplu Airport,27.517787,86.584454,7918.0,AS,NP,NP-P1,Phaplu,yes,VNPL,PPL,,,https://en.wikipedia.org/wiki/Phaplu_Airport,,Asia/Kathmandu
32213,VNRB,small_airport,Rajbiraj Airport,26.510066,86.733902,250.0,AS,NP,NP-P2,Rajbiraj,no,VNRB,RJB,,,,,Asia/Kathmandu
32209,VNRC,small_airport,Ramechhap Airport,27.393999099731445,86.0614013671875,1555.0,AS,NP,NP-P3,Ramechhap,no,VNRC,RHP,,,,,Asia/Kathmandu
32236,VNRK,small_airport,Rukum Chaurjahari Airport,28.627001,82.194021,2500.0,AS,NP,NP-P6,Rukumkot,yes,VNCJ,RUK,,,https://en.wikipedia.org/wiki/Rukumkot_Airport,"VNRK, Rukumkot Airport",Asia/Kathmandu
32587,VNRP,small_airport,Rolpa Airport,28.267292,82.756496,4100.0,AS,NP,NP-P5,Rolpa,no,VNRP,RPA,,,,,Asia/Kathmandu
32237,VNRT,small_airport,Rumjatar Airport,27.30349922180176,86.55039978027344,4500.0,AS,NP,NP-P1,Rumjatar,yes,VNRT,RUM,,,,,Asia/Kathmandu
315124,VNSB,small_airport,Syangboche Airport,27.8112,86.7124,12400.0,AS,NP,NP-P1,Namche Bazaar,no,VNSB,SYH,,,https://en.wikipedia.org/wiki/Syangboche_Airport,Syanboche,Asia/Kathmandu
26599,VNSI,small_airport,Simara Airport,27.159803,84.980021,450.0,AS,NP,NP-P2,Simara,yes,VNSI,SIF,,,https://en.wikipedia.org/wiki/Simara_Airport,,Asia/Kathmandu
32311,VNSK,small_airport,Surkhet Airport,28.586,81.636002,2400.0,AS,NP,NP-P6,Surkhet,yes,VNSK,SKH,,,https://en.wikipedia.org/wiki/Surkhet_Airport,,Asia/Kathmandu
31110,VNSR,small_airport,Sanfebagar Airport,29.236629,81.215317,2280.0,AS,NP,NP-P7,Sanfebagar,no,VNSR,FEB,,,https://en.wikipedia.org/wiki/Sanfebagar_Airport,,Asia/Kathmandu
31675,VNST,small_airport,Simikot Airport,29.971099853515625,81.81890106201172,9246.0,AS,NP,NP-P6,Simikot,yes,VNST,IMK,,,,,Asia/Kathmandu
308293,VNTJ,medium_airport,Taplejung Airport,27.3509,87.69525,7990.0,AS,NP,NP-P1,Taplejung,yes,VNTJ,TPJ,,,https://en.wikipedia.org/wiki/Taplejung_Airport,Suketar Airport,Asia/Kathmandu
32588,VNTP,small_airport,Tikapur Airport,28.5219,81.123,522.0,AS,NP,NP-P7,Tikapur,no,VNTP,TPU,,,https://en.wikipedia.org/wiki/Tikapur_Airport,,Asia/Kathmandu
32463,VNTR,small_airport,Tumling Tar Airport,27.315001,87.193298,1700.0,AS,NP,NP-P1,Tumling Tar,yes,VNTR,TMI,,,https://en.wikipedia.org/wiki/Tumlingtar_Airport,,Asia/Kathmandu
26600,VNVT,medium_airport,Biratnagar Airport,26.48150062561035,87.26399993896484,236.0,AS,NP,NP-P1,Biratnagar,yes,VNVT,BIR,,,https://en.wikipedia.org/wiki/Biratnagar_Airport,,Asia/Kathmandu
3341,VO55,medium_airport,Murod Kond Airport,18.411501,76.464699,2136.0,AS,IN,IN-MM,Latur,yes,VALT,LTU,,,https://en.wikipedia.org/wiki/Latur_Airport,,Asia/Kolkata
3342,VO80,small_airport,Tuticorin Airport,8.724241,78.025803,129.0,AS,IN,IN-TN,Vagaikulam,yes,VOTK,TCR,,,https://en.wikipedia.org/wiki/Tuticorin_Airport,"VO80, Tuticorin Southwest Airport, Thoothukudi",Asia/Kolkata
26602,VOAT,medium_airport,Agatti Airport,10.8237,72.176003,14.0,AS,IN,IN-LD,Agatti,yes,VOAT,AGX,,,https://en.wikipedia.org/wiki/Agatti_Aerodrome,,Asia/Kolkata
26604,VOBI,medium_airport,Bellary Airport,15.162799835205078,76.88279724121094,30.0,AS,IN,IN-KA,Bellary,no,VOBI,BEP,,,https://en.wikipedia.org/wiki/Bellary_Airport,"Jindal Vijayanagar, Vijaynagar",Asia/Kolkata
35145,VOBL,large_airport,Kempegowda International Airport,13.1979,77.706299,3000.0,AS,IN,IN-KA,Bangalore,yes,VOBL,BLR,,http://www.bengaluruairport.com/home/home.jspx,https://en.wikipedia.org/wiki/Kempegowda_International_Airport,,Asia/Kolkata
